premise_mod,premise_asp,conclusion_mod,conclusion_asp,confidence
not friendly,service,fast and friendly,service,0.5152
fast and friendly,service,not friendly,service,0.5152
great,portion,nice,portion,0.5143
nice,Decor,nice,decoration,0.5135
nice,decoration,nice,Decor,0.5135
tasty,menu,better,menu,0.5037
tasty,menu,good,menu,0.5625
good,menu,tasty,menu,0.5625
fun,atmosphere,classy,atmosphere,0.5135
high,price point,low,price point,0.5625
low,price point,high,price point,0.5625
tight,table,cramped,table,0.5294
not,taste,not,flavour,1.0
not,flavour,not,taste,1.0
nice,Decor,nice,surprise,0.5135
nice,surprise,nice,Decor,0.5135
small,tacos,love,tacos,0.5143
love,tacos,small,tacos,0.5143
nicely,decorate,good,everything,0.5094
stellar,service,outstanding,service,1.0
outstanding,service,stellar,service,1.0
great,wine list,great,wine,0.5429
great,wine,great,wine list,0.5429
little,service,not much,service,1.0
not much,service,little,service,1.0
little,service,disappointed,service,1.0
disappointed,service,little,service,1.0
love,experience,enjoyable,experience,1.0
enjoyable,experience,love,experience,1.0
little,gem,hide,gem,0.5113
wrong,food,meh,food,0.5135
meh,food,wrong,food,0.5135
top notch,service,stellar,service,0.5278
love,experience,wonderful,experience,1.0
wonderful,experience,love,experience,1.0
love,experience,positive,experience,0.5152
positive,experience,love,experience,0.5152
comparable,price,reasonably,price,1.0
reasonably,price,comparable,price,1.0
unique,decor,simple,decor,0.5429
simple,decor,unique,decor,0.5429
fresh,vegetable,fresh,veggie,0.5135
fresh,veggie,fresh,vegetable,0.5135
fantastic,atmosphere,nice,vibe,0.5238
nice,vibe,fantastic,atmosphere,0.5238
fresh,scallop,fresh,vegetable,0.5143
wrong,food,downhill,food,0.5018
downhill,food,wrong,food,0.5018
unique,flavor,well,flavor,1.0
well,flavor,unique,flavor,1.0
good,chip,good,mexican food,0.5294
good,mexican food,good,chip,0.5294
bad,attitude,terrible,attitude,1.0
terrible,attitude,bad,attitude,1.0
unique,flavor,interesting,flavor,1.0
interesting,flavor,unique,flavor,1.0
favourite,food,favorite,food,1.0
favorite,food,favourite,food,1.0
favourite,food,pretty,food,1.0
pretty,food,favourite,food,1.0
fabulous,food,happy,food,0.5154
quiet,atmosphere,bright,atmosphere,0.5161
bright,atmosphere,quiet,atmosphere,0.5161
quiet,atmosphere,Fun,atmosphere,0.5143
Fun,atmosphere,quiet,atmosphere,0.5143
worth,quality,high,quality of,1.0
high,quality of,worth,quality,1.0
amazing,steak,fantastic,steak,1.0
fantastic,steak,amazing,steak,1.0
nice,guy,nice,lady,0.5143
nice,lady,nice,guy,0.5143
big,plate,large,plate,1.0
large,plate,big,plate,1.0
amazing,steak,enjoy,steak,1.0
enjoy,steak,amazing,steak,1.0
like,vibe,casual,vibe,0.5294
casual,vibe,like,vibe,0.5294
crispy,batter,crispy,exterior,0.5373
crispy,exterior,crispy,batter,0.5373
pricey,portion,expensive,portion,1.0
expensive,portion,pricey,portion,1.0
creative,dish,special,dish,0.5135
special,dish,creative,dish,0.5135
prepare,dish,creative,dish,0.5065
great,side,great,waffle,0.5588
courteous,server,friendly and,server,0.5173
cooked,egg,cooked,meat,0.52
cooked,meat,cooked,egg,0.52
lovely,restaurant,wonderful,restaurant,1.0
wonderful,restaurant,lovely,restaurant,1.0
recommend,appetizer,favourite,appetizer,1.0
favourite,appetizer,recommend,appetizer,1.0
lovely,restaurant,nice,restaurant,1.0
nice,restaurant,lovely,restaurant,1.0
crispy,bread,recommend,appetizer,0.5044
recommend,appetizer,good,appetizer,0.5107
better,drink,good,drink,0.5106
good,drink,better,drink,0.5106
nice,broth,enjoy,broth,1.0
enjoy,broth,nice,broth,1.0
good,selection of,good,fish and chip,0.5152
love,feel,nice,feel,1.0
nice,feel,love,feel,1.0
best,pizza,amazing,pizza,1.0
amazing,pizza,best,pizza,1.0
enjoy,beer,amazing,beer,1.0
amazing,beer,enjoy,beer,1.0
best,pizza,love,pizza,1.0
love,pizza,best,pizza,1.0
nice,broth,perfect,broth,1.0
perfect,broth,nice,broth,1.0
enjoy,beer,excellent,beer,1.0
excellent,beer,enjoy,beer,1.0
love,beer,enjoy,beer,0.5333
cozy,ambiance,cozy,ambience,1.0
cozy,ambience,cozy,ambiance,1.0
super,fill,delicious,fill,1.0
delicious,fill,super,fill,1.0
loud,inside,love,feel,0.5429
much,flavour,well,flavour,0.5135
well,flavour,much,flavour,0.5135
cramped,place,cramped,restaurant,0.5294
cramped,restaurant,cramped,place,0.5294
taste,food,much,flavour,0.5135
cozy,ambiance,comfortable,ambiance,1.0
comfortable,ambiance,cozy,ambiance,1.0
much,flavour,much,taste,1.0
much,taste,much,flavour,1.0
love,feel,great,feel,1.0
great,feel,love,feel,1.0
better,drink,tasty,drink,0.5143
tasty,drink,better,drink,0.5143
cute,cafe,cute,restaurant,0.5429
good,idea,good,comfort food,0.5038
good,comfort food,good,idea,0.5038
rare,beef,tough,beef,1.0
tough,beef,rare,beef,1.0
delicious,egg,delicious,soup,0.5143
light,taste,light,flavor,1.0
light,flavor,light,taste,1.0
fantastic,dish,outstanding,dish,1.0
outstanding,dish,fantastic,dish,1.0
increase,price,fairly,price,0.5418
fairly,price,increase,price,0.5418
increase,price,up,price,0.5135
fantastic,dish,impressed,dish,1.0
impressed,dish,fantastic,dish,1.0
great,brunch spot,awesome,brunch,1.0
awesome,brunch,great,brunch spot,1.0
fantastic,dish,excellent,dish,1.0
excellent,dish,fantastic,dish,1.0
great,brunch spot,great,brunch place,0.5447
great,brunch place,great,brunch spot,0.5447
great,plate,nice,plate,1.0
nice,plate,great,plate,1.0
heavy,dish,flavorful,dish,1.0
flavorful,dish,heavy,dish,1.0
heavy,sauce,heavy,dish,0.5061
delicious,coffee,delicious,breakfast,1.0
satisfied,food,4 star,food,0.5294
good,spice,more,spice,1.0
more,spice,good,spice,1.0
soft,meat,flavourful,meat,0.5185
good,spice,delicious,spice,0.5135
delicious,spice,good,spice,0.5135
lovely,experience,nice,experience,1.0
nice,experience,lovely,experience,1.0
delicious,breakfast,delicious,brunch,0.5143
delicious,brunch,delicious,breakfast,0.5143
great,brunch spot,great,brunch,0.5294
great,brunch,great,brunch spot,0.5294
good,tea,enjoy,tea,1.0
beautiful,view,amazing,presentation,0.5152
amazing,presentation,beautiful,presentation,1.0
beautiful,presentation,amazing,presentation,1.0
nice,set,great,set,1.0
great,set,nice,set,1.0
fast and efficient,service,quick and efficient,service,1.0
quick and efficient,service,fast and efficient,service,1.0
lack in,flavour,balance,flavour,0.5161
balance,flavour,lack in,flavour,0.5161
fast and efficient,service,efficient and,service,1.0
efficient and,service,fast and efficient,service,1.0
clean,decor,upscale,decor,0.5143
fast and efficient,service,fast,service,0.5035
fast,service,fast and efficient,service,0.5035
wonderful,atmosphere,great,atmosphere,1.0
great,atmosphere,wonderful,atmosphere,1.0
pricey,menu,overpriced,menu,1.0
overpriced,menu,pricey,menu,1.0
decent,menu,wide,menu,0.5223
wide,menu,decent,menu,0.5223
variety,menu,decent,menu,1.0
wonderful,atmosphere,interesting,atmosphere,0.5278
interesting,atmosphere,wonderful,atmosphere,0.5278
nice,evening,nice,ambiance,0.5135
nice,ambiance,nice,evening,0.5135
wonderful,atmosphere,lovely,atmosphere,1.0
lovely,atmosphere,wonderful,atmosphere,1.0
generous,serve,generous,serve size,1.0
generous,serve size,generous,serve,1.0
generous,serve,generous,portion,0.5135
generous,portion,generous,serve,0.5135
inattentive,service,not attentive,service,0.5278
not attentive,service,inattentive,service,0.5278
better,pizza,tasty,pizza,0.5278
tasty,pizza,good,pizza,0.5313
great,conversation,fun,time,0.5152
tasty,pizza,enjoy,pizza,1.0
enjoy,pizza,tasty,pizza,1.0
rude,hostess,rude,waitress,1.0
rude,waitress,rude,hostess,1.0
busy,bar,busy,location,0.5429
busy,location,busy,bar,0.5429
attentive and friendly,server,recommendation,server,1.0
huge,roll,huge,restaurant,0.5126
delicious,taste,delicious,flavor,0.5588
delicious,flavor,delicious,flavour,1.0
delicious,flavour,delicious,flavor,1.0
quite,fill,pretty,fill,1.0
pretty,fill,quite,fill,1.0
delicious,flavor,love,flavor,0.5135
love,flavor,delicious,flavor,0.5135
chill,vibe,relaxed,vibe,0.5294
relaxed,vibe,casual,atmosphere,0.5161
casual,atmosphere,relaxed,vibe,0.5161
relaxed,vibe,casual,vibe,0.5135
casual,vibe,relaxed,vibe,0.5135
cozy,decor,comfortable,decor,1.0
comfortable,decor,cozy,decor,1.0
cozy,decor,cute,ambiance,0.5278
cute,ambiance,cozy,decor,0.5278
cook,pasta,perfectly,pasta,1.0
perfectly,pasta,cook,pasta,1.0
reasonable,quality,reasonable,quality of,1.0
reasonable,quality of,reasonable,quality,1.0
cozy,decor,classy,decor,1.0
classy,decor,cozy,decor,1.0
love,lobster,good,lobster,0.5152
good,duck,tender,duck,0.5135
crispy,crust,good,crust,0.5185
perfect,dinner,awesome,dinner,1.0
awesome,dinner,perfect,dinner,1.0
fabulous,service,terrific,service,0.5143
good,selection of beer,awesome,beers,1.0
awesome,beers,good,selection of beer,1.0
perfect,dinner,lovely,dinner,1.0
lovely,dinner,perfect,dinner,1.0
attentive,food,prompt,food,0.5588
prompt,food,attentive,food,0.5588
large,plate,generously,portion,0.5714
generously,portion,large,plate,0.5714
good,selection of beer,great,beers,0.5135
stand out,dish,memorable,dish,1.0
memorable,dish,stand out,dish,1.0
fantastic,everything,excellent,everything,1.0
excellent,everything,fantastic,everything,1.0
stand out,dish,signature,dish,0.5455
signature,dish,stand out,dish,0.5455
fantastic,everything,enjoy,everything,1.0
enjoy,everything,fantastic,everything,1.0
low,rating,high,rating,0.5405
great,alternative,nice,alternative,1.0
nice,alternative,great,alternative,1.0
unique,place,chill,place,0.5143
chill,place,unique,place,0.5143
good,Ramen,good,ramen place,0.5166
friendly,host,friendly,staff,0.5294
good,ramen place,favourite,ramen place,0.5135
favourite,ramen place,good,ramen place,0.5135
so,food,special,food,0.5294
forget,drink,strong,drink,0.5455
strong,drink,forget,drink,0.5455
good,wine list,good,selection of wine,0.5278
good,selection of wine,good,wine list,0.5278
good,wine list,good,wine selection,1.0
good,wine selection,good,wine list,1.0
great,evening,nice,evening,1.0
nice,evening,great,evening,1.0
knowledgeable,waiter,knowledgeable,server,0.5135
knowledgeable,server,knowledgeable,waiter,0.5135
knowledgeable,waiter,knowledgeable,waitress,1.0
knowledgeable,waitress,knowledgeable,waiter,1.0
love,texture,amazing,texture,1.0
amazing,texture,love,texture,1.0
favourite,menu,special,menu,0.5257
special,menu,favorite,menu,0.5015
favorite,menu,special,menu,0.5015
special,food,4 star,food,0.5185
good,ramen place,better,ramen place,1.0
better,ramen place,good,ramen place,1.0
flavorful,everything,lot of,flavor,0.5455
perfect,noodle,creamy,soup,0.5429
good,snack,delicious,snack,1.0
delicious,snack,good,snack,1.0
favourite,dessert,not,dessert,0.5016
private,room,not loud,atmosphere,0.5429
not loud,atmosphere,private,room,0.5429
cheap,lunch,great,deal,0.5135
overpriced,dish,variety,dish,0.56
cheap,lunch,decent,lunch,0.5143
decent,lunch,cheap,lunch,0.5143
terrific,food,high quality,food,1.0
high quality,food,terrific,food,1.0
sweet,place,like,restaurant,1.0
heavy,dish,lot of,flavor,0.5484
love,hot sauce,love,bite,0.5455
prepared,food,unbelievable,food,1.0
unbelievable,food,prepared,food,1.0
great,wine selection,great,selection of wine,1.0
great,selection of wine,great,wine selection,1.0
like,noodle,perfect,noodle,0.5238
enjoy,cocktail,unique,cocktail,0.5484
unique,cocktail,enjoy,cocktail,0.5484
more,menu,good,menu,1.0
good,menu,more,menu,1.0
disappointing,dish,disappointed,dish,1.0
disappointed,dish,disappointing,dish,1.0
great,combination,great,mix,1.0
great,mix,great,combination,1.0
pleased,food,absolutely,food,0.5168
look,menu,free,drink,0.5429
expensive,meal,highlight,meal,0.5135
absolutely,food,divine,food,1.0
divine,food,absolutely,food,1.0
enjoy,flavour,enjoy,taste,1.0
enjoy,taste,enjoy,flavour,1.0
yummy,pizza,unlimited,toppings,0.5135
fantastic,staff,awesome,staff,1.0
awesome,staff,fantastic,staff,1.0
best,sushi,tasty,sushi,1.0
tasty,sushi,best,sushi,1.0
best,sushi,delicious,sushi,1.0
delicious,sushi,best,sushi,1.0
more,menu,better,menu,0.5333
better,menu,more,menu,0.5333
big,appetite,large,appetite,1.0
large,appetite,big,appetite,1.0
enjoy,time,wonderful,time,1.0
wonderful,time,enjoy,time,1.0
enjoy,time,amazing,time,0.5313
like,fry,love,fry,1.0
love,fry,like,fry,1.0
good,chef,love,chef,1.0
love,chef,good,chef,1.0
excellent,restaurant,wonderful,restaurant,1.0
wonderful,restaurant,excellent,restaurant,1.0
excellent,restaurant,great,restaurant,1.0
great,restaurant,excellent,restaurant,1.0
nice,crust,perfect,cheese,0.5455
perfect,cheese,nice,crust,0.5455
good,chef,recommend,chef,1.0
recommend,chef,good,chef,1.0
pack,place,always,place,0.5143
large,portion size,big,serving,1.0
big,serving,large,portion size,1.0
large,portion size,large,portion,0.5061
large,portion,large,portion size,0.5061
lovely,ambiance,lovely,evening,1.0
lovely,ambiance,nice,evening,0.5294
lovely,ambiance,nice,ambiance,0.5278
tasty,sandwich,delicious,sandwich,1.0
delicious,sandwich,tasty,sandwich,1.0
good,money,great,money,0.5026
great,money,good,money,0.5026
good,taco,delicious,tacos,1.0
delicious,tacos,good,taco,1.0
good,taco,amazing,tacos,1.0
amazing,tacos,good,taco,1.0
popular,dish,full,menu,1.0
delicious,option,tasty,option,0.5152
excellent,everything,love,everything,0.5758
love,everything,excellent,everything,0.5758
clean,interior,clean,washroom,0.5429
clean,washroom,clean,interior,0.5429
modern,atmosphere,comfortable,atmosphere,0.5143
clean,interior,busy,night,0.5078
busy,night,clean,interior,0.5078
modern,atmosphere,lively,atmosphere,0.5389
good,brisket,delicious,brisket,1.0
delicious,brisket,good,brisket,1.0
better,pizza,tasty,pizza,1.0
longer,wait,40 minute,wait,1.0
40 minute,wait,longer,wait,1.0
longer,wait,15 minute,wait,0.5278
15 minute,wait,longer,wait,0.5278
fast,lunch,fast,order,1.0
quality,food,excellent,everything,0.5294
better,server,decent,server,0.5185
decent,server,better,server,0.5185
delicious,food,delicious,serve,1.0
delicious,serve,delicious,everything,0.52
better,server,good,waiter,0.5185
good,waiter,better,server,0.5185
long,reservation,busy,line,0.5294
cozy,feel,warm,feel,0.5078
warm,feel,cozy,feel,0.5078
cozy,feel,modern,feel,0.5152
warm,staff,lovely,staff,1.0
lovely,staff,warm,staff,1.0
warm,staff,nice,staff,1.0
nice,staff,warm,staff,1.0
good,spring roll,tasty,spring roll,1.0
tasty,spring roll,good,spring roll,1.0
5 star,food,fresh and,food,0.5455
nice,hostess,nice,waitress,0.5238
nice,waitress,nice,hostess,0.5238
greet,hostess,greet,staff,1.0
greet,staff,greet,hostess,1.0
small,store,tiny,restaurant,1.0
tiny,restaurant,small,store,1.0
small,store,tiny,space,1.0
tiny,space,small,store,1.0
good,spring roll,delicious,spring roll,1.0
delicious,spring roll,good,spring roll,1.0
decent,quality,average,quality,0.5455
average,quality,decent,quality,0.5455
big,portion size,large,party,0.5278
better,atmosphere,fantastic,atmosphere,1.0
fantastic,atmosphere,better,atmosphere,1.0
soft,meat,extra,meat,0.5098
better,atmosphere,perfect,atmosphere,0.5588
perfect,atmosphere,better,atmosphere,0.5588
great,date spot,nice,ambience,0.5294
clean,service,full,service,1.0
full,service,clean,service,1.0
strong,taste,nice,flavour,0.508
nice,flavour,strong,taste,0.508
strong,taste,strong,flavour,1.0
strong,flavour,strong,taste,1.0
much,service,clean,service,0.5021
great,date spot,great,ambience,0.5135
great,ambience,great,date spot,0.5135
clean,service,quickly,service,0.5135
quickly,service,clean,service,0.5135
fast,serve,fast,order,1.0
fast,order,fast,serve,1.0
small,serve,small,appetizer,1.0
small,appetizer,small,serve,1.0
perfect,end,perfect,timing,0.5366
perfect,timing,perfect,end,0.5366
delicious,curry,tasty,curry,1.0
tasty,curry,delicious,curry,1.0
nice,hostess,lovely,waitress,0.5294
lovely,waitress,nice,hostess,0.5294
big,portion size,big,portion,0.5135
big,portion,big,portion size,0.5135
full,dessert,favorite,dessert,0.5126
favorite,dessert,full,dessert,0.5126
fast,meal,fast,serve,0.5455
popular,spot,ideal,place,0.5143
ideal,place,popular,spot,0.5143
good,environment,better,atmosphere,1.0
better,atmosphere,good,environment,1.0
good,french toast,delicious,french toast,0.5294
delicious,french toast,good,french toast,0.5294
good,environment,enjoy,environment,1.0
enjoy,environment,good,environment,1.0
inconsistent,service,subpar,service,0.5161
delicious,beef,delicious,chicken,1.0
delicious,chicken,delicious,beef,1.0
delicious,beef,tasty,beef,1.0
tasty,beef,delicious,beef,1.0
tasteless,food,not impressed,food,0.5333
not impressed,food,tasteless,food,0.5333
good,latte,good,coffee,1.0
good,coffee,good,latte,1.0
hot,hot sauce,compliment,sauce,0.5008
compliment,sauce,hot,hot sauce,0.5008
delicious,noodle,amazing,broth,0.5143
good,price point,similar,taste,0.5385
good,home fry,delicious,home fry,1.0
delicious,home fry,good,home fry,1.0
hot,hot sauce,overpower,sauce,0.5126
overpower,sauce,hot,hot sauce,0.5126
perfect,portion size,satisfied,portion,1.0
satisfied,portion,perfect,portion size,1.0
favourite,sushi place,better,sushi place,0.5135
better,sushi place,favourite,sushi place,0.5135
4 star,food,well,food,0.5143
perfect,portion size,perfect,portion,1.0
perfect,portion,perfect,portion size,1.0
big,piece,large,selection,1.0
large,selection,big,piece,1.0
look,food,solid,food,0.5135
solid,food,look,food,0.5135
greet,server,very accommodate,server,1.0
very accommodate,server,greet,server,1.0
huge,table,huge,space,1.0
huge,space,huge,table,1.0
huge,table,huge,menu,0.5159
huge,menu,huge,table,0.5159
greet,server,greet,waitress,1.0
greet,waitress,greet,server,1.0
favourite,sushi place,favourite,sushi restaurant,0.5103
favourite,sushi restaurant,favourite,sushi place,0.5103
perfect,flavor,better,flavor,1.0
better,flavor,perfect,flavor,1.0
enjoy,raman,good,raman,1.0
good,raman,enjoy,raman,1.0
great,seafood,amazing,lunch,0.5789
good for,place,great,addition,0.5135
amazing,coffee,enjoy,coffee,0.5126
perfect,flavor,enjoy,flavor,0.5294
enjoy,flavor,perfect,flavor,0.5294
perfect,dessert,enjoy,dessert,0.5096
good,egg benedict,good,main,0.5278
love,server,great,waitress,0.5438
great,waitress,love,server,0.5438
delicious,lunch,tasty,lunch,1.0
tasty,lunch,delicious,lunch,1.0
delicious,lunch,good,lunch,1.0
good,lunch,delicious,lunch,1.0
best,burger,taste,burger,0.5161
best,burger,better,burger,1.0
better,burger,best,burger,1.0
best,burger,tasty,burger,1.0
tasty,burger,best,burger,1.0
love,steak,like,steak,1.0
like,steak,love,steak,1.0
