premise_mod,premise_asp,conclusion_mod,conclusion_asp,confidence
nice,thing,better,thing,0.5278
better,thing,nice,thing,0.5278
thin,keyboard,nice,touch,0.5135
nice,tv,great,tv,1.0
great,tv,nice,tv,1.0
nice,tv,good,tv,1.0
good,tv,nice,tv,1.0
nice,tv,amazing,tv,0.5161
amazing,tv,nice,tv,0.5161
nice,unit,better,unit,0.5042
better,unit,nice,unit,0.5042
great,unit,nice,unit,0.5135
nice,unit,perfect,unit,1.0
perfect,unit,nice,unit,1.0
nice,video,fantastic,video,1.0
fantastic,video,nice,video,1.0
nice,video,fine,video,1.0
fine,video,nice,video,1.0
nice,video,great,video,1.0
great,video,nice,video,1.0
nice,zoom,fantastic,zoom,1.0
fantastic,zoom,nice,zoom,1.0
nice,zoom,amazing,zoom,1.0
amazing,zoom,nice,zoom,1.0
nice,zoom,great,zoom,1.0
great,zoom,nice,zoom,1.0
not bad,sound,decent,sound,0.535
not clear,instruction,easy to follow,instruction,0.5107
not easy,installation,easy,application,0.5143
easy,application,not easy,installation,0.5143
not easy,setup,as simple,setup,0.5135
as simple,setup,not easy,setup,0.5135
not good,battery life,terrible,battery life,1.0
terrible,battery life,not good,battery life,1.0
not good,battery life,incredible,battery life,0.5116
incredible,battery life,not good,battery life,0.5116
not good,picture,terrible,picture,1.0
terrible,picture,not good,picture,1.0
not good,quality,terrible,quality,1.0
terrible,quality,not good,quality,1.0
not good,range,terrible,range,0.5152
terrible,range,not good,range,0.5152
not good,sound,terrible,sound,0.5278
not good,sound,good,sound,1.0
good,sound,not good,sound,1.0
not good,speaker,good,speaker,1.0
good,speaker,not good,speaker,1.0
not great,quality,decent,quality,0.5135
decent,quality,not great,quality,0.5135
not great,range,not good,range,0.5143
not good,range,not great,range,0.5143
not great,sound,acceptable,sound,0.52
acceptable,sound,not great,sound,0.52
not great,speaker,weak,speaker,0.5056
weak,speaker,not great,speaker,0.5056
not sharp,image,sharp,image,1.0
sharp,image,not sharp,image,1.0
subtle,difference,noticeable,difference,0.505
small,remote,old,laptop,0.5312
old,laptop,how small,thing,0.5278
old,one,awesome,remote,0.5312
awesome,remote,old,one,0.5312
old,router,easy to install,router,0.5312
open,cover,bulky,case,0.5044
bulky,case,open,cover,0.5044
optical,zoom,smooth,zoom,1.0
smooth,zoom,optical,zoom,1.0
other,complaint,new,computer,0.5263
other,drive,quiet,unit,0.5044
quiet,unit,other,drive,0.5044
outstanding,battery life,superb,battery life,1.0
superb,battery life,outstanding,battery life,1.0
outstanding,battery life,much well,battery life,1.0
much well,battery life,outstanding,battery life,1.0
outstanding,customer service,excellent,service,1.0
excellent,service,outstanding,customer service,1.0
outstanding,price,excellent,price,1.0
excellent,price,outstanding,price,1.0
clear,mic,outstanding,quality,0.5087
complete,setup,painless,setup,0.5143
perfect,angle,nice,angle,1.0
nice,angle,perfect,angle,1.0
perfect,bass,amazing,bass,0.5392
amazing,bass,perfect,bass,0.5392
perfect,bass,great,bass,1.0
great,bass,perfect,bass,1.0
perfect,cable,better,cable,1.0
better,cable,perfect,cable,1.0
perfect,cable,bad,cable,0.5263
perfect,camera,amazing,camera,1.0
amazing,camera,perfect,camera,1.0
perfect,camera,great,camera,1.0
great,camera,perfect,camera,1.0
perfect,camera,better,camera,1.0
better,camera,perfect,camera,1.0
perfect,case,sturdy,case,0.5143
perfect,color,nice,color,1.0
nice,color,perfect,color,1.0
perfect,color,awesome,color,1.0
awesome,color,perfect,color,1.0
perfect,color,great,color,1.0
great,color,perfect,color,1.0
great,device,perfect,device,0.5135
perfect,device,amazing,device,1.0
amazing,device,perfect,device,1.0
perfect,device,awesome,device,1.0
awesome,device,perfect,device,1.0
perfect,drive,small,drive,0.5238
small,drive,perfect,drive,0.5238
perfect,drive,cheap,drive,0.5556
cheap,drive,perfect,drive,0.5556
perfect,fit,nice,fit,0.5135
nice,fit,perfect,fit,0.5135
perfect,headphone,great,headphone,1.0
great,headphone,perfect,headphone,1.0
perfect,headphone,fantastic,headphone,1.0
fantastic,headphone,perfect,headphone,1.0
perfect,image,amazing,image,1.0
amazing,image,perfect,image,1.0
perfect,image,sharp,color,1.0
sharp,color,perfect,image,1.0
great,item,perfect,item,0.5135
perfect,keyboard,great,keyboard,0.5143
great,keyboard,perfect,keyboard,0.5143
perfect,lens,amazing,lens,1.0
amazing,lens,perfect,lens,1.0
perfect,mouse,nice,mouse,1.0
nice,mouse,perfect,mouse,1.0
perfect,one,great,one,1.0
great,one,perfect,one,1.0
perfect,picture,amazing,picture,1.0
amazing,picture,perfect,picture,1.0
perfect,picture,awesome,picture,1.0
awesome,picture,perfect,picture,1.0
perfect,picture,fantastic,picture,1.0
fantastic,picture,perfect,picture,1.0
perfect,picture quality,great,picture quality,1.0
great,picture quality,perfect,picture quality,1.0
perfect,picture quality,amazing,picture quality,1.0
amazing,picture quality,perfect,picture quality,1.0
perfect,price,nice,price,1.0
nice,price,perfect,price,1.0
perfect,price,better,price,0.5667
better,price,perfect,price,0.5667
perfect,product,great,product,1.0
great,product,perfect,product,1.0
perfect,product,awesome,product,1.0
awesome,product,perfect,product,1.0
perfect,quality,awesome,quality,1.0
awesome,quality,perfect,quality,1.0
perfect,quality,great,quality,1.0
great,quality,perfect,quality,1.0
perfect,quality,nice,quality,1.0
nice,quality,perfect,quality,1.0
great,antenna,perfect,reception,0.5135
perfect,screen,great,screen,1.0
great,screen,perfect,screen,1.0
perfect,screen,good,screen,1.0
good,screen,perfect,screen,1.0
perfect,screen,awesome,screen,1.0
awesome,screen,perfect,screen,1.0
perfect,size,great,size,0.5278
great,size,perfect,size,0.5278
perfect,sound,outstanding,sound,0.5455
outstanding,sound,perfect,sound,0.5455
perfect,speaker,nice,speaker,1.0
nice,speaker,perfect,speaker,1.0
perfect,speaker,fantastic,speaker,1.0
fantastic,speaker,perfect,speaker,1.0
perfect,speaker,amazing,speaker,1.0
amazing,speaker,perfect,speaker,1.0
perfect,tablet,awesome,tablet,1.0
awesome,tablet,perfect,tablet,1.0
perfect,tablet,great,tablet,1.0
great,tablet,perfect,tablet,1.0
perfect,thing,small,thing,0.5484
perfect,thing,great,thing,0.5143
great,thing,perfect,thing,0.5143
perfect,tv,amazing,tv,1.0
amazing,tv,perfect,tv,1.0
perfect,tv,great,tv,1.0
great,tv,perfect,tv,1.0
perfect,tv,awesome,tv,0.5135
awesome,tv,perfect,tv,0.5135
perfect,unit,great,unit,1.0
great,unit,perfect,unit,1.0
perfect,weight,light,weight,0.5278
light,weight,perfect,weight,0.5278
phenomenal,battery life,exceptional,battery life,1.0
exceptional,battery life,phenomenal,battery life,1.0
phenomenal,battery life,impressive,battery life,1.0
impressive,battery life,phenomenal,battery life,1.0
phenomenal,quality,exceptional,quality,1.0
exceptional,quality,phenomenal,quality,1.0
phenomenal,quality,important,quality,1.0
important,quality,phenomenal,quality,1.0
phenomenal,quality,big,sound,0.5544
phenomenal,sound,amazing,sound,1.0
amazing,sound,phenomenal,sound,1.0
phenomenal,sound,important,sound,1.0
important,sound,phenomenal,sound,1.0
plastic,body,plastic,case,0.5135
plastic,case,plastic,body,0.5135
plastic,body,protective,case,0.5135
plastic,case,protective,case,0.5135
protective,case,plastic,case,0.5135
protective,cover,plastic,case,0.5159
pleasing,sound,terrific,sound,1.0
terrific,sound,pleasing,sound,1.0
poor,battery life,not great,battery life,0.5833
not great,battery life,poor,battery life,0.5833
poor,instruction,good,signal,0.5016
short,range,poor,performance,0.5152
poor,quality,awful,quality,1.0
awful,quality,poor,quality,1.0
poor,sound,horrible,sound,1.0
horrible,sound,poor,sound,1.0
adequate,sound,poor,sound,0.5313
portable,drive,external,drive,0.5135
external,drive,portable,drive,0.5135
positive,review,correct,review,1.0
correct,review,positive,review,1.0
positive,review,honest,review,0.5455
prompt,delivery,fast,delivery,1.0
fast,delivery,prompt,delivery,1.0
protective,case,protective,cover,1.0
protective,cover,protective,case,1.0
protective,cover,rugged,case,1.0
rugged,case,protective,cover,1.0
punchy,bass,much,bass,1.0
much,bass,punchy,bass,1.0
easy,access,quick,installation,0.5143
quick,response,quick,delivery,1.0
quick,delivery,quick,response,1.0
complete,setup,quick,setup,0.5492
quiet,fan,slow,drive,0.5429
quiet,one,quiet,unit,0.5575
quiet,unit,quiet,one,0.5575
slow,drive,quiet,one,0.5072
blank,screen,readable,screen,0.5455
real,complaint,minor,complaint,0.5278
minor,complaint,real,complaint,0.5278
rear,camera,front,camera,0.5135
reasonable,cost,low,cost,1.0
low,cost,reasonable,cost,1.0
reasonable,price,unbeatable,price,0.5182
unbeatable,price,reasonable,price,0.5182
reasonable,price,fair,price,1.0
fair,price,reasonable,price,1.0
reasonable,price,much low,price,0.5312
much low,price,reasonable,price,0.5312
red,light,annoying,light,0.5484
full,drive,reliable,drive,1.0
easy to install,product,reliable,product,0.512
sound,quality,remarkable,quality,1.0
replaceable,battery,removable,battery,1.0
removable,battery,replaceable,battery,1.0
responsive,key,responsive,keyboard,1.0
responsive,keyboard,responsive,key,1.0
responsive,key,responsive,keyboard,1.0
responsive,keyboard,easy to press,key,0.5135
responsive,touch screen,responsive,screen,0.5319
responsive,screen,responsive,touch screen,0.5319
responsive,touchscreen,responsive,touchpad,1.0
responsive,touchpad,responsive,touchscreen,1.0
rich,bass,full,bass,0.5135
full,bass,rich,bass,0.5135
rugged,case,protective,case,0.5172
protective,case,rugged,case,0.5172
same,issue,same,problem,0.5517
same,problem,same,issue,0.5517
same,problem,same,issue,1.0
same,issue,same,problem,1.0
same,quality,superior,quality,0.5135
superior,quality,same,quality,0.5135
same,sensor,excellent,camera,0.52
excellent,camera,same,sensor,0.52
second,quality,remarkable,quality,0.525
remarkable,quality,second,quality,0.525
second,quality,sound,quality,0.5455
sound,quality,second,quality,0.5455
dedicated,button,sensitive,button,0.5135
sensitive,mic,sensitive,microphone,1.0
sensitive,microphone,sensitive,mic,1.0
serious,issue,such,issue,0.5581
such,issue,serious,issue,0.5581
serious,problem,such,problem,1.0
such,problem,serious,problem,1.0
serious,problem,real,problem,0.5135
real,problem,serious,problem,0.5135
shaky,hand,steady,hand,0.5263
steady,hand,shaky,hand,0.5263
shaky,hand,average,hand,1.0
average,hand,shaky,hand,1.0
sharp,color,amazing,image,0.5449
sharp,color,perfect,image,1.0
perfect,image,sharp,color,1.0
fantastic,lens,sharp,focus,0.5135
perfect,lens,sharp,focus,0.535
sharp,image,soft,image,0.5556
soft,image,sharp,image,0.5556
good,lens,sharp,photo,0.5178
sharp,picture,sharper,image,1.0
sharper,image,sharp,picture,1.0
sharp,picture,excellent,image,0.5135
excellent,image,sharp,picture,0.5135
sharp,screen,clear,screen,0.5617
clear,screen,sharp,screen,0.5617
clear,video,sharp,video,0.5294
sharper,image,sharp,picture,1.0
sharp,picture,sharper,image,1.0
dark,picture,sharper,picture,0.5278
acceptable,battery life,short,battery life,0.5159
short,cable,too short,cable,1.0
too short,cable,short,cable,1.0
short,cord,too short,cord,1.0
too short,cord,short,cord,1.0
short,power cord,short,usb cord,1.0
short,usb cord,short,power cord,1.0
short,range,not great,range,1.0
not great,range,short,range,1.0
short,range,acceptable,range,0.5172
acceptable,range,short,range,0.5172
short,usb cable,short,usb cord,1.0
short,usb cord,short,usb cable,1.0
short,usb cord,short,usb cable,1.0
short,usb cable,short,usb cord,1.0
silent,drive,fast,usb,0.5135
fast,usb,silent,drive,0.5135
similar,feature,great,texture,0.5581
great,texture,similar,feature,0.5581
similar,issue,similar,problem,1.0
similar,problem,similar,issue,1.0
similar,issue,similar,product,0.5135
similar,product,similar,issue,0.5135
similar,product,similar,problem,0.5429
similar,product,similar,problem,0.5588
similar,problem,similar,product,0.5588
simple,connection,easy,interface,1.0
simple,connection,simple,operation,1.0
simple,operation,simple,connection,1.0
simple,control,simple,interface,1.0
simple,interface,simple,control,1.0
simple,control,easy,one,1.0
simple,installation,easy,install,1.0
easy,install,simple,installation,1.0
simple,installation,easy,configuration,1.0
easy,configuration,simple,installation,1.0
simple,instruction,simple,set,0.5135
simple,set,simple,instruction,0.5135
simple,set up,simple,instruction,1.0
simple,interface,simple,control,1.0
simple,control,simple,interface,1.0
simple,interface,easy,button,0.5333
easy,button,simple,interface,0.5333
simple,need,simple,connection,1.0
simple,connection,simple,need,1.0
simple,set,simple,set up,0.5278
simple,set up,simple,set,0.5278
simple,set,easy,set,0.5185
easy,set,simple,set,0.5185
simple,set up,easy,set,1.0
easy,set,simple,set up,1.0
simple,set up,simple,installation,1.0
simple,installation,simple,set up,1.0
simple,set up,easy,programming,0.5364
simple,solution,simple,operation,0.5422
simple,operation,simple,solution,0.5422
simple,user interface,easy,interface,1.0
easy,interface,simple,user interface,1.0
sleek,case,thin,case,1.0
sleek,design,sleek,look,1.0
sleek,look,sleek,design,1.0
slim,case,similar,case,1.0
similar,case,slim,case,1.0
slim,profile,nice,texture,0.5135
slow,auto focus,slow,autofocus,1.0
slow,autofocus,slow,auto focus,1.0
slow,autofocus,slow,auto focus,1.0
slow,auto focus,slow,autofocus,1.0
slow,focus,slow,auto focus,0.5061
slow,auto focus,slow,focus,0.5061
slow,internet connection,slow,internet,0.5581
slow,internet,slow,internet connection,0.5581
slow,lens,cheap,lens,0.5152
cheap,lens,slow,lens,0.5152
fast,transfer speed,slow,speed,0.5492
slow,speed,slow,transfer rate,1.0
slow,transfer rate,slow,speed,1.0
slow,transfer rate,slow,transfer speed,1.0
slow,transfer speed,slow,transfer rate,1.0
small,amount,small,child,0.5533
small,child,small,amount,0.5533
small,camera,big,camera,0.5294
small,case,better,case,0.5143
small,child,small,amount,0.5135
small,control,accessible,control,0.5159
small,difference,many,function,0.5278
many,function,small,difference,0.5278
small,ear canal,small,ear,0.5172
small,head,extra,button,0.5217
extra,button,small,head,0.5217
bit small,keyboard,small,key,0.5172
small,keyboard,compact,keyboard,1.0
compact,keyboard,small,keyboard,1.0
small,one,small,size,0.5135
small,size,small,one,0.5135
small,opening,small,one,0.5038
small,one,small,opening,0.5038
small,product,small,thing,0.5143
small,thing,small,product,0.5143
small,profile,small,size,0.5312
small,size,small,profile,0.5312
small,profile,small,footprint,0.5135
small,footprint,small,profile,0.5135
big,screen,small,screen,0.5016
small,speaker,compact,speaker,1.0
compact,speaker,small,speaker,1.0
small,unit,small,thing,0.5161
small,thing,small,unit,0.5161
small,usb receiver,small,hand,0.528
better,bokeh,smooth,bokeh,0.55
smooth,feel,comfortable,feel,0.5452
comfortable,feel,smooth,feel,0.5452
easy to press,button,smooth,feel,0.5135
quick,pair,smooth,installation,0.5032
easy,pair,smooth,installation,0.5152
smooth,motion,smooth,movement,1.0
smooth,movement,smooth,motion,1.0
smooth,scroll,smooth,movement,1.0
smooth,movement,smooth,scroll,1.0
soft,image,sharp,shot,0.5422
soft,key,quiet,key,0.5135
quiet,key,soft,key,0.5135
soft,key,easy to press,key,0.5135
easy to press,key,soft,key,0.5135
soft,lens,light,lens,0.5143
light,lens,soft,lens,0.5143
soft,material,great,material,0.5429
soft,picture,better,image,0.5135
