premise_mod,premise_asp,conclusion_mod,conclusion_asp,confidence
stylish,hotel,spacious,hotel,0.5333
spacious,lobby,large,lobby,1.0
large,lobby,spacious,lobby,1.0
spacious,room,good sized,room,1.0
good sized,room,spacious,room,1.0
spacious,room,good size,room,1.0
good size,room,spacious,room,1.0
spacious enough,room,nice sized,room,0.5333
nice sized,room,spacious enough,room,0.5333
spectacular,view,breathtake,view,1.0
breathtake,view,spectacular,view,1.0
spectacular,view,awesome,view,1.0
awesome,view,spectacular,view,1.0
spotty,wifi,slow,wifi,1.0
slow,wifi,spotty,wifi,1.0
squeaky,bed,lumpy,bed,1.0
lumpy,bed,squeaky,bed,1.0
squeaky,bed,uncomfortable,bed,0.5333
uncomfortable,bed,squeaky,bed,0.5333
stain,sheet,disgusting,room,0.5312
standard,room,much nice,room,0.5234
much nice,room,standard,room,0.5234
strange,smell,unpleasant,smell,1.0
unpleasant,smell,strange,smell,1.0
strange,smell,odd,smell,1.0
odd,smell,strange,smell,1.0
strong,wifi,fast,wifi,0.5484
stunning,hotel,elegant,lobby,0.5185
elegant,lobby,stunning,hotel,0.5185
stunning,view,fabulous,view,1.0
fabulous,view,stunning,view,1.0
stunning,view,wonderful,view,1.0
wonderful,view,stunning,view,1.0
stunning,view,amazing,view,1.0
amazing,view,stunning,view,1.0
stylish,hotel,solid,hotel,0.5152
solid,hotel,stylish,hotel,0.5152
stylish,room,stylish,hotel,1.0
super,location,prime,location,0.5385
prime,location,super,location,0.5385
super,location,unbeatable,location,0.5484
super,staff,brilliant,staff,1.0
brilliant,staff,super,staff,1.0
super,staff,cheerful,staff,1.0
cheerful,staff,super,staff,1.0
superb,location,terrific,location,1.0
terrific,location,superb,location,1.0
superb,location,excellent,location,1.0
excellent,location,superb,location,1.0
superb,service,outstanding,service,0.5152
outstanding,service,superb,service,0.5152
superb,service,terrific,service,1.0
terrific,service,superb,service,1.0
superb,staff,outstanding,staff,1.0
outstanding,staff,superb,staff,1.0
sweet,staff,friendly enough,staff,1.0
friendly enough,staff,sweet,staff,1.0
tasty,breakfast,mediocre,breakfast,1.0
mediocre,breakfast,tasty,breakfast,1.0
tasty,breakfast,better,breakfast,1.0
better,breakfast,tasty,breakfast,1.0
tasty,food,delicious,food,1.0
delicious,food,tasty,food,1.0
terrible,breakfast,bad,breakfast,1.0
bad,breakfast,terrible,breakfast,1.0
terrible,customer service,horrible,customer service,1.0
horrible,customer service,terrible,customer service,1.0
terrible,customer service,not good,service,1.0
not good,service,terrible,customer service,1.0
bad,customer service,terrible,experience,0.5312
terrible,experience,horrible,experience,1.0
horrible,experience,terrible,experience,1.0
terrible,hotel,horrible,hotel,1.0
horrible,hotel,terrible,hotel,1.0
terrible,hotel,terrible,room,0.5
terrible,room,terrible,hotel,0.5
terrible,location,poor,location,1.0
poor,location,terrible,location,1.0
terrible,neighborhood,not good,neighborhood,1.0
not good,neighborhood,terrible,neighborhood,1.0
terrible,noise,bad,noise,1.0
bad,noise,terrible,noise,1.0
terrible,parking,bad,parking,1.0
bad,parking,terrible,parking,1.0
full,parking,terrible,parking,0.5161
terrible,place,horrible,place,1.0
horrible,place,terrible,place,1.0
terrible,room,horrible,room,1.0
horrible,room,terrible,room,1.0
terrible,room,terrible,hotel,0.5
terrible,hotel,terrible,room,0.5
terrible,room,horrible,hotel,1.0
terrible,service,horrible,service,1.0
horrible,service,terrible,service,1.0
slow,service,terrible,service,1.0
terrible,smell,horrible,smell,1.0
horrible,smell,terrible,smell,1.0
terrible,smell,bad,smell,1.0
bad,smell,terrible,smell,1.0
terrible,smell,strong,smell,1.0
strong,smell,terrible,smell,1.0
terrible,view,bad,view,1.0
bad,view,terrible,view,1.0
terrible,view,not good,view,0.5152
not good,view,terrible,view,0.5152
terrific,hotel,fantastic,hotel,1.0
fantastic,hotel,terrific,hotel,1.0
terrific,service,superb,service,1.0
superb,service,terrific,service,1.0
terrific,service,attentive,service,1.0
attentive,service,terrific,service,1.0
terrific,service,efficient,service,0.5
efficient,service,terrific,service,0.5
terrific,staff,good,service,0.5
good,service,terrific,staff,0.5
thin,floor,little thin,wall,0.5161
little thin,wall,thin,floor,0.5161
thin,room,thin,towel,0.5312
thin,towel,thin,room,0.5312
thin,towel,thin,blanket,0.5312
thin,blanket,thin,towel,0.5312
thin,wall,bit thin,wall,1.0
bit thin,wall,thin,wall,1.0
tight,bathroom,cramped,bathroom,0.5152
cramped,bathroom,tight,bathroom,0.5152
tight,parking,not enough,parking,1.0
not enough,parking,tight,parking,1.0
tight,space,not enough,space,0.5
not enough,space,tight,space,0.5
tight,space,small,bath,0.5
small,bath,tight,space,0.5
tiny,bathroom,bit small,bathroom,1.0
bit small,bathroom,tiny,bathroom,1.0
little bit small,room,tiny,bed,0.501
tiny,room,small,table,0.5
small,table,tiny,room,0.5
tired,hotel,old,decor,0.5152
old,decor,tired,hotel,0.5152
ton of,restaurant,lot of,restaurant,1.0
lot of,restaurant,ton of,restaurant,1.0
ton of,restaurant,plenty of,restaurant,1.0
plenty of,restaurant,ton of,restaurant,1.0
too expensive,parking,bit expensive,parking,1.0
bit expensive,parking,too expensive,parking,1.0
too small,bathroom,cramped,bathroom,1.0
cramped,bathroom,too small,bathroom,1.0
too small,bathroom,little small,bathroom,1.0
little small,bathroom,too small,bathroom,1.0
too small,room,cramped,room,1.0
cramped,room,too small,room,1.0
top notch,service,prompt,service,0.5152
prompt,service,top notch,service,0.5152
quick,service,top notch,service,0.5152
two block from,union square,few block away,union square,1.0
few block away,union square,two block from,union square,1.0
hard,bed,uncomfortable,bed,0.5484
uncomfortable,mattress,firm,mattress,0.5172
firm,mattress,uncomfortable,mattress,0.5172
unfriendly,staff,rude,staff,1.0
rude,staff,unfriendly,staff,1.0
unfriendly,staff,not helpful,staff,1.0
not helpful,staff,unfriendly,staff,1.0
unique,decor,nice boutique,hotel,0.5152
quaint,hotel,unique,hotel,0.5161
unique,room,quaint,room,0.5
quaint,room,unique,room,0.5
unpleasant,smell,odd,smell,1.0
odd,smell,unpleasant,smell,1.0
unsafe,area,not safe,area,1.0
not safe,area,unsafe,area,1.0
update,decor,modern,decor,0.5357
modern,decor,update,decor,0.5357
impressed,hotel,update,hotel,0.5152
update,hotel,modern,hotel,0.5405
modern,hotel,update,hotel,0.5405
update,room,bright,room,0.5517
bright,room,update,room,0.5517
upscale,hotel,beautiful,building,0.5066
beautiful,building,upscale,hotel,0.5066
competent,staff,very accommodate,hotel staff,1.0
very accommodate,staff,accomodating,staff,1.0
accomodating,staff,very accommodate,staff,1.0
very accommodate,staff,accommodate,staff,1.0
accommodate,staff,very accommodate,staff,1.0
very accommodate,staff,polite,staff,1.0
polite,staff,very accommodate,staff,1.0
very small,room,small,bed,0.5161
very small,room,smallish,room,1.0
smallish,room,very small,room,1.0
friendly,concierge,very welcome,staff,0.5152
friendly,reception,very welcome,staff,0.5238
walk distance,attraction,walking distance,attraction,1.0
walking distance,attraction,walk distance,attraction,1.0
walk distance,cable car,walking distance,cable car,1.0
walking distance,cable car,walk distance,cable car,1.0
walk distance,chinatown,walk distance,china town,1.0
walk distance,china town,walk distance,chinatown,1.0
walk distance,everything,walking distance,everything,1.0
walking distance,everything,walk distance,everything,1.0
walk distance,fisherman 's,walking distance,fisherman 's,1.0
walking distance,fisherman 's,walk distance,fisherman 's,1.0
walk distance,fishermans wharf,walking distance,fisherman 's wharf,1.0
walking distance,fisherman 's wharf,walk distance,fishermans wharf,1.0
walk distance,fishermans wharf,walking distance,wharf,1.0
walking distance,wharf,walk distance,fishermans wharf,1.0
walk distance,pier,walking distance,pier,1.0
walking distance,pier,walk distance,pier,1.0
walk distance,pier,walk distance,fisherman 's,0.5168
walk distance,fisherman 's,walk distance,pier,0.5168
walk distance,pier 39,walk distance,wharf,1.0
walk distance,wharf,walk distance,pier 39,1.0
walk distance,pier 39,walking distance,fisherman 's,0.5152
walking distance,fisherman 's,walk distance,pier 39,0.5152
walk distance,pier 39,walk distance,fishermans wharf,0.5152
walk distance,fishermans wharf,walk distance,pier 39,0.5152
close to,bus route,walk distance,restaurant,0.5312
walk distance,restaurant,walking distance,restaurant,1.0
walking distance,restaurant,walk distance,restaurant,1.0
walk distance,shop,walking distance,shop,1.0
walking distance,shop,walk distance,shop,1.0
walk distance,shopping,walking distance,shopping,1.0
walking distance,shopping,walk distance,shopping,1.0
walk distance,shopping,convenient to,everything,0.5152
walk distance,wharf,walk distance,fishermans wharf,1.0
walk distance,fishermans wharf,walk distance,wharf,1.0
walk distance to,union square,near,union square,0.5238
near,union square,walk distance to,union square,0.5238
walk distance to,union square,close to,union sq,0.5357
close to,union sq,walk distance to,union square,0.5357
walking distance,attraction,walk distance,attraction,0.5263
walk distance,attraction,walking distance,attraction,0.5263
close to,marina,walking distance,attraction,0.5152
walking distance,cable car,walk distance,cable car,1.0
walk distance,cable car,walking distance,cable car,1.0
walking distance,chinatown,walk distance,china town,1.0
walk distance,china town,walking distance,chinatown,1.0
walking distance,everything,walk distance,everything,1.0
walk distance,everything,walking distance,everything,1.0
walking distance,everything,close by,everything,1.0
close by,everything,walking distance,everything,1.0
walking distance,fisherman 's,walk distance,pier 39,0.5357
walk distance,pier 39,walking distance,fisherman 's,0.5357
walking distance,fisherman 's,walk distance,fishermans wharf,1.0
walk distance,fishermans wharf,walking distance,fisherman 's,1.0
walking distance,fisherman 's wharf,walking distance,wharf,1.0
walking distance,wharf,walking distance,fisherman 's wharf,1.0
walking distance,hotel,walking distance,place,0.5152
walking distance,place,walking distance,hotel,0.5152
walking distance,location,walk distance,location,1.0
walk distance,location,walking distance,location,1.0
walking distance,pier,walk distance,pier,1.0
walk distance,pier,walking distance,pier,1.0
walking distance,pier 39,walking distance,wharf,1.0
walking distance,wharf,walking distance,pier 39,1.0
walking distance,pier 39,walk distance,fishermans wharf,1.0
walk distance,fishermans wharf,walking distance,pier 39,1.0
walking distance,place to eat,walk distance,location,1.0
walk distance,location,walking distance,place to eat,1.0
walking distance,shop,walk distance,shop,1.0
walk distance,shop,walking distance,shop,1.0
walking distance,shopping,walk distance,shopping,1.0
walk distance,shopping,walking distance,shopping,1.0
walking distance,wharf,walking distance,fisherman 's wharf,1.0
walking distance,fisherman 's wharf,walking distance,wharf,1.0
walking distance,wharf,walk distance,fishermans wharf,1.0
walk distance,fishermans wharf,walking distance,wharf,1.0
warm,room,warm,shower,0.5161
warm,staff,friendly,atmosphere,0.52
freeze,room,weird,room,0.5091
weird,smell,strange,smell,1.0
strange,smell,weird,smell,1.0
welcome,staff,very welcome,staff,1.0
very welcome,staff,welcome,staff,1.0
welcome,staff,competent,staff,0.5312
competent,staff,welcome,staff,0.5312
well located,hotel,locate,hotel,1.0
locate,hotel,well located,hotel,1.0
wet,carpet,odd,smell,1.0
willing,staff,friendly,employee,1.0
friendly,employee,willing,staff,1.0
wonderful,bed,fantastic,bed,1.0
fantastic,bed,wonderful,bed,1.0
wonderful,bed,awesome,bed,1.0
awesome,bed,wonderful,bed,1.0
wonderful,bed,amazing,bed,1.0
amazing,bed,wonderful,bed,1.0
wonderful,breakfast,amazing,breakfast,1.0
amazing,breakfast,wonderful,breakfast,1.0
wonderful,city,amazing,city,1.0
amazing,city,wonderful,city,1.0
wonderful,concierge,fantastic,concierge,1.0
fantastic,concierge,wonderful,concierge,1.0
wonderful,concierge,fantastic,experience,0.5312
wonderful,everything,wonderful,time,0.5312
wonderful,everything,fantastic,experience,0.5152
fantastic,experience,wonderful,everything,0.5152
wonderful,experience,positive,experience,1.0
positive,experience,wonderful,experience,1.0
fantastic,bar,wonderful,experience,1.0
wonderful,food,excellent,food,1.0
excellent,food,wonderful,food,1.0
wonderful,hotel,amazing,hotel,1.0
amazing,hotel,wonderful,hotel,1.0
wonderful,hotel,superb,hotel,1.0
superb,hotel,wonderful,hotel,1.0
wonderful,hotel staff,fantastic,staff,1.0
fantastic,staff,wonderful,hotel staff,1.0
wonderful,location,excellent,location,1.0
excellent,location,wonderful,location,1.0
wonderful,people,amazing,staff,1.0
amazing,staff,wonderful,people,1.0
quick,check in,wonderful,place,0.5484
wonderful,place,fantastic,hotel,0.5152
fantastic,hotel,wonderful,place,0.5152
wonderful,room,amazing,room,1.0
amazing,room,wonderful,room,1.0
great,trip,wonderful,san francisco,0.5094
wonderful,san francisco,amazing,location,0.5161
wonderful,service,excellent,service,1.0
excellent,service,wonderful,service,1.0
wonderful,staff,fantastic,staff,1.0
fantastic,staff,wonderful,staff,1.0
wonderful,staff,excellent,hotel staff,1.0
excellent,hotel staff,wonderful,staff,1.0
excellent,front desk staff,wonderful,staff,0.5152
wonderful,stay,positive,experience,0.5161
positive,experience,wonderful,stay,0.5161
incredible,service,wonderful,stay,0.5333
amazing,stay,wonderful,time,1.0
wonderful,time,awesome,experience,0.5172
awesome,experience,wonderful,time,0.5172
wonderful,view,amazing,view of city,1.0
amazing,view of city,wonderful,view,1.0
wonderful,view,amazing,view,1.0
amazing,view,wonderful,view,1.0
wonderful,view,fantastic,view,1.0
fantastic,view,wonderful,view,1.0
always,staff,friendly,valet,0.5152
friendly,valet,always,staff,0.5152
amazing,view,nice,drink,0.5312
nice,drink,amazing,view,0.5312
classy,hotel,beautiful,bathroom,0.5161
cheap,place,low,price,0.5113
close to,bart station,convenient to,transportation,0.5312
convenient to,transportation,close to,bart station,0.5312
close to,fisherman 's,near,wharf,0.5357
near,wharf,close to,fisherman 's,0.5357
close to,fishermans wharf,walk distance,pier,0.5152
convenient,place,close to,location,0.5312
close to,public transportation,convenient,location,0.5312
well located,hotel,close to,union square,0.5
close to,waterfront,walking distance,fisherman 's,0.5152
close to,wharf,walk distance,pier 39,1.0
walk distance,pier 39,close to,wharf,1.0
great,location,convenient to,everything,1.0
convenient to,union square,well located,hotel,0.5484
great,room service,excellent,concierge service,0.5152
excellent,location,perfectly locate,hotel,1.0
perfectly locate,hotel,excellent,location,1.0
excellent,value,reasonably price,hotel,1.0
reasonably price,hotel,excellent,value,1.0
exceptional,location,perfect,place,1.0
perfect,place,exceptional,location,1.0
exceptional,staff,good,hotel experience,0.5333
good,hotel experience,exceptional,staff,0.5333
expensive,breakfast,overpriced,parking,0.5333
overpriced,parking,expensive,breakfast,0.5333
fantastic,location,excellent,position,0.5206
excellent,position,fantastic,location,0.5206
fantastic,service,favorite,hotel,0.5517
free,wi,complimentary,internet,1.0
complimentary,internet,free,wi,1.0
friendly,concierge,excellent,hotel,0.5152
excellent,hotel,friendly,concierge,0.5152
fun,place,great,time,0.5667
good,customer service,nice,room,0.5161
nice,common area,good,facility,0.5161
friendly,people,good,staff,1.0
good,view of city,great,view from,0.5667
great,view from,good,view of city,0.5667
good size,bathroom,large,shower,1.0
great,bed,love,room,1.0
great,concierge,excellent,stay,0.5152
great,concierge service,amazing,hotel,1.0
great,drink,incredible,service,0.5172
great,location,close to,everything,0.5333
great,location for shopping,perfect,hotel location,1.0
well located,hotel,great,location near union square,0.5312
nice,room,great,overall experience,0.5152
great,view from,good,view of city,1.0
good,view of city,great,view from,1.0
great,wine reception,nice,wine tasting,0.5517
nice,wine tasting,great,wine reception,0.5517
high,parking rate,expensive,parking fee,1.0
expensive,parking fee,high,parking rate,1.0
cold,cereal,horrible,breakfast,0.5312
large,bed,huge,room,0.5312
ideal,location,perfect,hotel,0.5152
incredible,location,perfect,hotel,0.5152
perfect,hotel,incredible,location,0.5152
large,room,spacious,suite,1.0
spacious,suite,large,room,1.0
tiny,bed,little bit small,room,0.5238
loud,street noise,noisy,location,1.0
noisy,location,loud,street noise,1.0
great,bed,love,room,0.5152
lovely,hotel,superb,staff,0.5312
lovely,staff,friendly,people,0.5312
friendly,people,lovely,staff,0.5312
